"","job_id","task_index","start_time","end_time","task_duration","number_of_entries","avg_cpu_rate","avg_memory_usage","avg_disk_io_time","avg_disk_space_usage","stdev_cpu_rate","stdev_memory_usage","stdev_disk_io_time","stdev_disk_space_usage","var_cpu_rate","var_memory_usage","var_disk_io_time","var_disk_usage_space","median_cpu_rate","median_memory_usage","median_disk_io_time","median_disk_space_usage","max_cpu_time","max_memory_usage","max_disk_io_time","max_disk_usage_space"
"628329",6256828882,203,7.448e+10,8.43e+10,9.82e+09,34,0.176069838235294,0.0636763529411765,0.00216717352941176,8.94238235294118e-05,0.0556844329341041,0.017315692273252,0.00514676419582828,3.65758200483644e-05,0.00310075607119273,0.000299833198901961,2.64891816874599e-05,1.33779061221034e-09,0.1979,0.06946,0.0004225,9.108e-05,0.5898,0.06958,NA,0.0001431
"628336",6256828882,210,7.4485e+10,8.46e+10,1.011e+10,39,0.1501661,0.0547452307692308,0.00516236384615384,8.67333333333333e-05,0.0823020503087992,0.0265716549159374,0.0101282936864887,3.95961603889046e-05,0.00677362748503211,0.00070605284497166,0.000102582332999766,1.56785591754386e-09,0.1931,0.06958,0.000885,9.251e-05,0.5107,0.0708,NA,0.0001459
"628339",6256828882,213,7.4487e+10,8.46e+10,1.0113e+10,35,0.16887146,0.0528372,0.00438074857142857,9.10922857142857e-05,0.0503420239452102,0.0150015385971691,0.0103131794075055,3.71700299961671e-05,0.00253431937490012,0.000225046160282353,0.000106361669491395,1.38161112991597e-09,0.1758,0.05188,0.0006084,9.251e-05,0.457,0.06934,NA,0.0001459
"628452",6256828882,326,7.4902e+10,8.46e+10,9.694e+09,39,0.17453358974359,0.0569334102564103,0.00374030128205128,8.04058974358974e-05,0.0797024653414904,0.0265930936995204,0.006115673214127,4.62972783511736e-05,0.00635248298151147,0.000707192632511471,3.74014588619904e-05,2.14343798272605e-09,0.2126,0.06958,0.001919,8.678e-05,0.4619,0.07202,NA,0.0001469
"628590",6256828882,464,7.4988e+10,8.46e+10,9.612e+09,34,0.163465882352941,0.0478188235294118,0.00149963235294118,8.98129411764706e-05,0.0573088310989252,0.0157933666099728,0.00422547311876509,3.95168272963834e-05,0.00328430212192513,0.000249430428877005,1.78546230774064e-05,1.56157963957219e-09,0.1841,0.05322,0.0006685,9.298e-05,0.374,0.05682,NA,0.0001459
"628604",6256828882,478,7.5052e+10,8.46e+10,9.519e+09,42,0.153977904761905,0.0528528571428572,0.00737086190476191,6.61209047619048e-05,0.0914889444004187,0.0276430289616427,0.0137036267683173,4.2925436962027e-05,0.0083702269475029,0.000764137050174216,0.000187789386605343,1.84259313838095e-09,0.2173,0.06934,0.00109265,7.534e-05,0.8711,0.07056,NA,0.0001297
"628694",6256830227,18,7.4491e+10,8.46e+10,1.0109e+10,35,0.151302454285714,0.0593095142857143,0.00173550571428571,2.17978e-06,0.0436141211043567,0.0151140831878776,0.00393456560199941,1.45501924907421e-06,0.0019021915597055,0.000228435510610084,1.5480806476437e-05,2.11708101517647e-12,0.1653,0.06409,0.0004215,1.907e-06,0.3857,0.06567,NA,4.768e-06
"628695",6256830227,19,7.4484e+10,8.46e+10,1.0116e+10,35,0.153971671428571,0.0587836857142857,0.00664734,2.07077714285714e-06,0.0844402948234242,0.0157975471714318,0.0116742706216101,1.72288427798983e-06,0.00713016338986681,0.000249562496633613,0.000136288594546588,2.96833023534454e-12,0.1982,0.06409,0.0009422,1.907e-06,0.4678,0.06555,NA,4.768e-06
"628730",6256830227,54,7.448e+10,8.46e+10,1.012e+10,35,0.159070045714286,0.0588801714285714,0.00491443428571429,2.12533142857143e-06,0.0581224436195558,0.0149243962484756,0.0122622507622316,1.2896999386021e-06,0.00337821845230844,0.000222737603381513,0.000150362793755849,1.66332593163025e-12,0.1895,0.06396,0.0003548,1.907e-06,0.4404,0.06592,NA,3.815e-06
"628736",6256830227,60,7.4482e+10,8.46e+10,1.0118e+10,35,0.152964242857143,0.0581356,0.00381257428571429,1.96181714285714e-06,0.06096751520185,0.0152635241077621,0.00892140166685584,1.49799611196498e-06,0.00371703790988782,0.000232975168188235,7.95914077013781e-05,2.24399235146218e-12,0.1785,0.06409,0.0005751,1.907e-06,0.3438,0.06494,NA,4.768e-06
"628739",6256830227,63,7.448e+10,8.46e+10,1.012e+10,35,0.155942045714286,0.0597602857142857,0.00226376285714286,2.12530285714286e-06,0.0448966668971444,0.0151948711327045,0.00427261335058297,1.44609121538957e-06,0.00201571069847314,0.000230884108739496,1.82552248435798e-05,2.09117980322689e-12,0.1689,0.06409,0.0001984,1.907e-06,0.3325,0.06604,NA,4.768e-06
"628748",6256830227,72,7.4484e+10,8.46e+10,1.0116e+10,35,0.198148274285714,0.0598848571428571,0.00284486,2.58848285714286e-06,0.054903057531897,0.0150991381466993,0.00548564792522537,1.72423742965263e-06,0.00301434572635079,0.000227983972773109,3.00923331595294e-05,2.97299471381513e-12,0.2161,0.06409,0.0005836,2.861e-06,0.4419,0.06531,NA,5.722e-06
"628756",6256830227,80,7.4644e+10,8.46e+10,9.956e+09,35,0.161300285714286,0.0584854285714286,0.00618105142857143,1.98906285714286e-06,0.0645809111974462,0.0163843478648979,0.0155095194045534,1.52329378420303e-06,0.00417069409109244,0.000268446854957983,0.000240545192160219,2.3204239529916e-12,0.1853,0.06384,0.0002174,1.907e-06,0.4429,0.0658,NA,4.768e-06
"628759",6256830227,83,7.4485e+10,8.46e+10,1.0115e+10,35,0.155441428571429,0.0595025714285714,0.00286362857142857,2.15253142857143e-06,0.0459695523364847,0.0156186299660632,0.00807296826213956,1.48722932520439e-06,0.00211319974201681,0.000243941602016807,6.51728165615126e-05,2.2118510657479e-12,0.1689,0.06409,0.000227,1.907e-06,0.3628,0.06543,NA,4.768e-06
"628761",6256830227,85,7.4642e+10,8.46e+10,9.958e+09,35,0.171816428571429,0.0449806857142857,0.00135517828571429,1.96181714285714e-06,0.0569451983408227,0.0125447960144985,0.00376294994846072,1.38674275520345e-06,0.00324275561407563,0.000157371907045378,1.41597923146205e-05,1.92305546910924e-12,0.1897,0.04803,0.0004482,1.907e-06,0.4067,0.05475,NA,4.768e-06
"628779",6256830227,103,7.487e+10,8.46e+10,9.73e+09,34,0.159970882352941,0.0500202941176471,0.002244,2.21584117647059e-06,0.0388287160501986,0.0106232473735369,0.00640053969523688,1.4609385574199e-06,0.00150766919010695,0.000112853384759358,4.0966908390303e-05,2.13434146855615e-12,0.1669,0.051915,0.00089455,1.907e-06,0.417,0.06165,NA,4.768e-06
"628786",6256830227,110,7.4902e+10,8.46e+10,9.698e+09,34,0.168234411764706,0.0610041176470588,0.00821385,1.96340882352941e-06,0.0603812934202145,0.013744791656577,0.0175994849123877,1.48378709519229e-06,0.00364590059509804,0.000188919297682709,0.000309741869181364,2.20162414385918e-12,0.193,0.0647,0.0005927,1.907e-06,0.3994,0.06592,NA,4.768e-06
"628788",6256830227,112,7.4919e+10,8.46e+10,9.681e+09,34,0.188119647058824,0.0603070588235294,0.00754016764705882,2.35606470588235e-06,0.0665613750176128,0.0139683016753435,0.015911686296379,1.72898551089892e-06,0.0044304166442353,0.000195113451693405,0.000253181760794376,2.98939089689839e-12,0.2163,0.06409,0.001591,1.907e-06,0.3525,0.0658,NA,5.722e-06
"628795",6256830227,119,7.4948e+10,8.46e+10,9.626e+09,36,0.185727222222222,0.0573913888888889,0.00454706111111111,2.30464444444445e-06,0.0780957620072438,0.020911221478674,0.0117490670974405,1.85727416692074e-06,0.00609894804349207,0.000437279183730159,0.000138040577660159,3.44946733111111e-12,0.22165,0.065735,0.00021745,1.907e-06,0.4668,0.06677,NA,5.722e-06
"628813",6256830227,137,7.5052e+10,8.46e+10,9.548e+09,33,0.18472303030303,0.0596363636363636,0.0044907303030303,2.1963e-06,0.0615731110390753,0.0159392765320022,0.0113799807271499,1.62552001352644e-06,0.0037912480030303,0.000254060536363636,0.000129503961350303,2.642315314375e-12,0.2092,0.06384,0.0007458,1.907e-06,0.4443,0.06604,NA,4.768e-06
"628817",6256830227,141,7.5052e+10,8.46e+10,9.548e+09,33,0.152534242424242,0.0474763636363636,0.00245550303030303,1.90732121212121e-06,0.0467230484497683,0.0129635818782324,0.00812533497795956,1.39024043238876e-06,0.00218304325643939,0.000168054455113636,6.6021068504053e-05,1.93276845984848e-12,0.1663,0.04889,0.0004044,1.907e-06,0.3789,0.0603,NA,4.768e-06
"628823",6256830227,147,7.5057e+10,8.46e+10,9.543e+09,33,0.207376666666667,0.0613312121212121,0.00204669696969697,2.45636060606061e-06,0.0453145668264264,0.0118576799368531,0.00662464125427204,1.66941689613084e-06,0.00205340996666667,0.000140604573484848,4.38858717478031e-05,2.78695277308712e-12,0.2195,0.06409,0.0001659,1.907e-06,0.625,0.06506,NA,5.722e-06
"628845",6256830227,169,7.5063e+10,8.46e+10,9.537e+09,33,0.180965454545455,0.0460428787878788,0.00179069090909091,2.13848181818182e-06,0.0615438921670395,0.014878617576403,0.00519846804479236,1.59987575463974e-06,0.00378765066306818,0.000221373260984848,2.70240700127273e-05,2.55960243028409e-12,0.2039,0.05023,0.0003319,1.907e-06,0.5039,0.06421,NA,4.768e-06
"628855",6256830227,179,7.5051e+10,8.46e+10,9.549e+09,33,0.161733636363636,0.0587060606060606,0.00595131818181818,1.82063333333333e-06,0.06525701709482,0.0161356778482099,0.0126348746175134,1.45738376030189e-06,0.00425847828011364,0.000260360099621212,0.000159640056600284,2.12396742479167e-12,0.1895,0.06396,0.001047,1.907e-06,0.4424,0.06543,NA,4.768e-06
"628856",6256830227,180,7.5065e+10,8.46e+10,9.535e+09,32,0.1678840625,0.0561159375,0.00058740625,2.08614375e-06,0.0167790691155101,0.00560585054947637,0.00185378961658014,1.35823415553063e-06,0.000281537160383064,3.14255603830645e-05,3.43653594254032e-06,1.84480002125e-12,0.16685,0.05768,0.000247,1.907e-06,0.4395,0.06183,0.1328,4.768e-06
"628867",6256830227,191,7.5065e+10,8.46e+10,9.535e+09,33,0.169182121212121,0.0593996969696969,0.00170410909090909,2.08071515151515e-06,0.0482830487695718,0.0157040574941734,0.00430840753704049,1.45914973788702e-06,0.00233125279848485,0.000246617421780303,1.85623755052273e-05,2.12911795757576e-12,0.1794,0.06384,0.000165,1.907e-06,0.3921,0.06531,NA,4.768e-06
"628871",6256830227,195,7.5056e+10,8.46e+10,9.544e+09,33,0.150068484848485,0.05967,0.0062415,1.96508787878788e-06,0.0826574215467527,0.0123262996272198,0.00977408077675978,1.30457688992389e-06,0.00683224933675757,0.0001519376625,9.5532655030625e-05,1.70192086172348e-12,0.1768,0.0636,0.0005922,1.907e-06,0.4551,0.06555,NA,4.768e-06
"628878",6256830227,202,7.5067e+10,8.46e+10,9.533e+09,33,0.155347575757576,0.0607936363636364,0.0018755,1.9362303030303e-06,0.0359883080866466,0.0117466359062344,0.0050092757469269,1.2946873726128e-06,0.00129515831893939,0.000137983455113636,2.509284350875e-05,1.67621539280303e-12,0.1599,0.0636,0.0002441,1.907e-06,0.3828,0.0647,NA,3.815e-06
"628880",6256830227,204,7.5069e+10,8.46e+10,9.531e+09,33,0.150523303030303,0.0606048484848485,0.00477971212121212,1.84953333333333e-06,0.059477079246171,0.0126432927181797,0.010495979537237,1.44909988584868e-06,0.0035375229556553,0.000159852850757576,0.000110165586446099,2.09989047916667e-12,0.1714,0.06396,0.0003157,1.907e-06,0.3413,0.0658,NA,4.768e-06
"628888",6256830227,212,7.5067e+10,8.46e+10,9.533e+09,33,0.181837575757576,0.059470303030303,0.00267322121212121,2.28297575757576e-06,0.0542507255153274,0.0158650515057564,0.00795523892522082,1.66787313966589e-06,0.00294314121893939,0.000251699859280303,6.32858263573485e-05,2.78180081001894e-12,0.2004,0.06396,0.0002804,1.907e-06,0.4272,0.06616,NA,4.768e-06
"628889",6256830227,213,7.5067e+10,8.46e+10,9.533e+09,33,0.160092424242424,0.0605609090909091,0.00643771212121212,2.08070303030303e-06,0.0507040020012168,0.0134624571409801,0.0135951320193056,1.58964279428683e-06,0.0025708958189394,0.000181237752272727,0.000184827614622348,2.52696421342803e-12,0.1792,0.06396,0.0009518,1.907e-06,0.3779,0.06592,NA,4.768e-06
"628893",6256830227,217,7.5068e+10,8.46e+10,9.532e+09,33,0.169814545454545,0.06083,0.00783071212121212,2.02288484848485e-06,0.0662670113108187,0.0118732785594376,0.0167297660615884,1.55899531452175e-06,0.00439131678806818,0.00014097474375,0.000279885072475474,2.43046639070076e-12,0.2004,0.06396,0.000473,1.907e-06,0.4092,0.0658,NA,4.768e-06
"628914",6256830227,238,7.5072e+10,8.46e+10,9.513e+09,33,0.162253333333333,0.0480130303030303,0.000909254545454546,1.93623939393939e-06,0.0459228400871143,0.0126190031512122,0.00357568670031461,1.35896434761443e-06,0.00210890724166667,0.000159239240530303,1.27855353788068e-05,1.84678409808712e-12,0.179,0.05078,0.0002604,1.907e-06,0.4087,0.05536,NA,3.815e-06
"628916",6256830227,240,7.5064e+10,8.46e+10,9.536e+09,33,0.156754545454545,0.0507478787878788,0.00117173333333333,1.96510909090909e-06,0.0503449047254852,0.0155583040041275,0.00434924119744372,1.46854912591553e-06,0.00253460943181818,0.000242060823484849,1.89158989935417e-05,2.15663653522727e-12,0.1726,0.05621,0.0002394,1.907e-06,0.3486,0.06323,NA,4.768e-06
"628923",6256830227,247,7.5072e+10,8.46e+10,9.528e+09,33,0.151752424242424,0.0589839393939394,0.00675497575757576,2.08070303030303e-06,0.0608955807628057,0.0156953504140944,0.014875165121269,1.58964279428683e-06,0.00370827175643939,0.000246344024621212,0.000221270537385019,2.52696421342803e-12,0.1753,0.06384,0.0005226,1.907e-06,0.3965,0.06506,NA,4.768e-06
"628927",6256830227,251,7.5073e+10,8.46e+10,9.527e+09,33,0.167003484848485,0.0597269696969697,0.00520554545454545,2.02288484848485e-06,0.0843794780463981,0.0133866840285525,0.00877707753943087,1.64759812399771e-06,0.00711989631538258,0.000179203309280303,7.70370901331818e-05,2.71457957820076e-12,0.2097,0.06372,0.00068,1.907e-06,0.7402,0.0658,NA,4.768e-06
"628928",6256830227,252,7.5074e+10,8.46e+10,9.526e+09,33,0.150562121212121,0.0510536363636364,0.00145392727272727,1.9362303030303e-06,0.0373264463682903,0.0105538644634862,0.005422812839251,1.2946873726128e-06,0.00139326359848485,0.000111384055113636,2.94068990895455e-05,1.67621539280303e-12,0.1567,0.05243,0.0004139,1.907e-06,0.397,0.06384,NA,3.815e-06
"628931",6256830227,255,7.5064e+10,8.46e+10,9.536e+09,33,0.172789393939394,0.0610406060606061,0.00258636666666667,2.1963e-06,0.0444860542712119,0.0124009626489725,0.00763422666387478,1.51701017691873e-06,0.00197900902462121,0.000153783874621212,5.82814167554167e-05,2.301319876875e-12,0.1865,0.06409,0.0001621,1.907e-06,0.4355,0.06592,NA,4.768e-06
"628944",6256830227,268,7.5074e+10,8.46e+10,9.526e+09,32,0.1519784375,0.0492534375,0.00147336875,1.93714375e-06,0.0426481537708314,0.0076799133099001,0.00420443709050619,1.31539288205206e-06,0.00181886502006048,5.89810684475806e-05,1.76772912480242e-05,1.73025843415323e-12,0.1665,0.05078,0.0004277,1.907e-06,0.3838,0.05713,0.09778,3.815e-06
"628962",6256830227,286,7.5066e+10,8.46e+10,9.528e+09,35,0.152336571428571,0.0563991428571428,0.00470091142857143,1.82556857142857e-06,0.0688542698895051,0.0209172302141544,0.0133073154185908,1.52327894702637e-06,0.00474091048201681,0.000437530519831933,0.000177084643649866,2.32037875045378e-12,0.1836,0.06372,0.0004187,1.907e-06,0.4297,0.06592,NA,4.768e-06
"628971",6256830227,295,7.5071e+10,8.46e+10,9.514e+09,37,0.169816621621622,0.0542778378378378,0.00385248945945946,2.03616756756757e-06,0.0769084954884523,0.0204509038288633,0.00750020033144669,1.72893440770353e-06,0.0059149166782973,0.000418239467417418,5.62530050118331e-05,2.98921418614114e-12,0.2056,0.06372,0.0004492,1.907e-06,0.479,0.06604,NA,4.768e-06
"628976",6256830227,300,7.5078e+10,8.46e+10,9.522e+09,33,0.165860303030303,0.0504333333333333,0.00157360606060606,2.16739090909091e-06,0.0372632275578794,0.00978716495807988,0.00591595294610996,1.51303219136351e-06,0.0013885481280303,9.57885979166667e-05,3.49984992605871e-05,2.28926641210227e-12,0.1714,0.052,0.0003395,1.907e-06,0.4351,0.06036,NA,4.768e-06
"628981",6256830227,305,7.5075e+10,8.46e+10,9.52e+09,38,0.150220289473684,0.0544652631578947,0.01220763,1.25481578947368e-06,0.0880429018514693,0.0200205660120385,0.0199877239172187,1.27576052156845e-06,0.00775155256642745,0.000400823063442389,0.000399509107390957,1.6275649083926e-12,0.2124,0.063355,0.00099735,9.537e-07,0.4175,0.06421,NA,3.815e-06
"628992",6256830227,316,7.5082e+10,8.46e+10,9.502e+09,34,0.160796176470588,0.0496714705882353,0.00137747941176471,1.9073e-06,0.0602864979111588,0.017257813361323,0.0049830898978615,1.50332492384935e-06,0.00363446183039216,0.00029783212201426,2.48311849301693e-05,2.25998582666667e-12,0.18395,0.05542,0.00037195,1.907e-06,0.3989,0.06262,NA,4.768e-06
"628993",6256830227,317,7.5081e+10,8.46e+10,9.513e+09,34,0.150609705882353,0.0507788235294118,0.0008456,1.93535e-06,0.0534654358177655,0.016879894219959,0.00215742046196308,1.47529494395753e-06,0.0028585528271836,0.000284930828877005,4.65446304969697e-06,2.17649517166667e-12,0.16785,0.0549,0.0002861,1.907e-06,0.4658,0.06384,NA,4.768e-06
"628996",6256830227,320,7.5078e+10,8.46e+10,9.506e+09,35,0.156933714285714,0.0548526571428571,0.00169915142857143,1.98903428571429e-06,0.0640187244247711,0.0221145093453342,0.00404844319216887,1.65779064081986e-06,0.00409839707697479,0.000489051523584874,1.63898922802185e-05,2.74826980878992e-12,0.1848,0.06372,0.0003853,1.907e-06,0.4297,0.06567,NA,4.768e-06
"629006",6256830227,330,7.5077e+10,8.46e+10,9.503e+09,35,0.163960285714286,0.053056,0.00144576285714286,1.98903428571429e-06,0.0774369295729155,0.0235549621598707,0.00456524379634324,1.65779064081986e-06,0.00599647806168067,0.000554836242352941,2.08414509200504e-05,2.74826980878992e-12,0.2024,0.06409,0.0001736,1.907e-06,0.5088,0.06409,NA,4.768e-06
"629018",6256830227,342,7.5075e+10,8.46e+10,9.518e+09,35,0.174646571428571,0.0560708571428572,0.00469786571428571,2.12528285714286e-06,0.075504910356209,0.0206961154882389,0.0119165858662953,1.74756475963246e-06,0.00570099148789916,0.000428329196302521,0.00014200501870879,3.05398258910924e-12,0.207,0.06396,0.001284,1.907e-06,0.4702,0.06604,NA,5.722e-06
"629023",6256830227,347,7.5066e+10,8.46e+10,9.53e+09,35,0.153081571428571,0.0551934285714286,0.00146013142857143,1.96180571428571e-06,0.0676032307439283,0.0214431323083471,0.00332413114519475,1.61815731274494e-06,0.00457019680701681,0.000459807923193277,1.10498478704538e-05,2.61843308878992e-12,0.1814,0.06396,0.0002604,1.907e-06,0.3799,0.0658,NA,4.768e-06
"629039",6256830227,363,7.5071e+10,8.46e+10,9.529e+09,33,0.157662424242424,0.0475842424242424,0.00154279696969697,2.05181515151515e-06,0.0387470285175443,0.0111092323739939,0.00457705749557541,1.49126021688059e-06,0.00150133221893939,0.000123415043939394,2.0949455317803e-05,2.22385703445076e-12,0.1648,0.0495,0.0003605,1.907e-06,0.396,0.05505,NA,4.768e-06
"629054",6256830227,378,7.5076e+10,8.46e+10,9.524e+09,33,0.162581515151515,0.0593615151515151,0.00244908181818182,2.1674e-06,0.0480112834473062,0.0157324956541413,0.00641423724973664,1.55014468135236e-06,0.00230508333825758,0.000247511419507576,4.11424394959091e-05,2.402948533125e-12,0.1794,0.06409,0.0002394,1.907e-06,0.4351,0.0647,NA,4.768e-06
"629056",6256830227,380,7.5077e+10,8.46e+10,9.523e+09,33,0.18105303030303,0.0592030303030303,0.00326337878787879,2.1963e-06,0.0582678284135448,0.0157865687541753,0.00887824492156803,1.62552001352644e-06,0.0033951398280303,0.000249215753030303,7.88232328873485e-05,2.642315314375e-12,0.2036,0.06409,0.0002327,1.907e-06,0.5596,0.06506,NA,4.768e-06
"629065",6256830227,389,7.5076e+10,8.46e+10,9.515e+09,37,0.170807011891892,0.0392431081081081,0.0015312672972973,1.85576216216216e-06,0.0870924095591874,0.0185699562163425,0.00492256197753582,1.6356107816605e-06,0.00758508780282523,0.000344843273876877,2.42316164226814e-05,2.67522262908408e-12,0.2163,0.04724,0.0003195,1.907e-06,0.4917,0.05707,NA,4.768e-06
"629066",6256830227,390,7.5076e+10,8.46e+10,9.524e+09,33,0.162097878787879,0.049099696969697,0.00106232121212121,2.08071515151515e-06,0.0334631274462631,0.0107493573891793,0.00257143852076974,1.45914973788702e-06,0.00111978089848485,0.000115548684280303,6.61229606609849e-06,2.12911795757576e-12,0.1665,0.05139,0.0004902,1.907e-06,0.4116,0.05774,NA,4.768e-06
"629069",6256830227,393,7.5069e+10,8.46e+10,9.531e+09,33,0.184794848484848,0.0450333333333333,0.000486054545454545,1.9362303030303e-06,0.0390644419614254,0.00921267424077649,0.0012786486692723,1.2946873726128e-06,0.00152603062575758,8.48733666666666e-05,1.63494241943182e-06,1.67621539280303e-12,0.1931,0.04651,0.0002413,1.907e-06,0.4106,0.05786,NA,3.815e-06
"629076",6256830227,400,7.508e+10,8.46e+10,9.52e+09,33,0.182047272727273,0.0613972727272727,0.00355967575757576,2.31187575757576e-06,0.0425908513703888,0.0120337048204011,0.00639584350130176,1.61752924742304e-06,0.00181398062045455,0.000144810051704545,4.09068140931439e-05,2.61640086626894e-12,0.1943,0.06396,0.0007553,1.907e-06,0.4341,0.06555,NA,4.768e-06
